FarmID,category,Crop,State,District,Sub-District,SDate,HDate,CropCoveredArea,CHeight,CNext,CLast,CTransp,IrriType,IrriSource,IrriCount,WaterCov,ExpYield,Season,geometry
906517,Healthy,Paddy,Telangana,Medak,Kowdipally,2023-12-21 0:00:00,2024-05-22 0:00:00,84,70,Pea,Lentil,Transplanting,Flood,Canal,6,95,19,Rabi,"POLYGON ((78.12063065798844 17.903184551949366, 78.12072586850611 17.903187481503757, 78.12073612194648 17.902950187598197, 78.12068485474465 17.902592781962667, 78.12057353167785 17.902598641071446, 78.12061454543931 17.902945793266614, 78.12063065798844 17.903184551949366))"
539192,Healthy,Paddy,Telangana,Medak,Kowdipally,2023-11-11 0:00:00,2024-05-21 0:00:00,95,52,Pea,Lentil,Transplanting,Flood,Canal,4,90,16,Rabi,"POLYGON ((78.11689547614169 17.91269754744102, 78.11707491134806 17.912727575373513, 78.11705733402171 17.912561323161903, 78.11696871500143 17.912552534498733, 78.11691378585662 17.91253056284081, 78.11690206763906 17.912642618296214, 78.11689547614169 17.91269754744102))"
728906,Pests,Paddy,Telangana,Medak,Kowdipally,2023-12-25 0:00:00,2024-05-25 0:00:00,85,86,Pea,Lentil,Transplanting,Flood,Groundwater,5,97,15,Rabi,"POLYGON ((78.12454527504154 17.92166857537059, 78.1245555284819 17.921759391556666, 78.12468735842943 17.92176451827685, 78.12481992076556 17.92177257455142, 78.12491146934023 17.921779898437393, 78.12490121589987 17.921656124764432, 78.12454527504154 17.92166857537059))"
346638,Stressed,Paddy,Telangana,Medak,Kowdipally,2023-06-12 0:00:00,2024-12-04 0:00:00,90,93,Lentil,Pea,Transplanting,Flood,Groundwater,6,100,16,Rabi,"POLYGON ((78.13174209159394 17.92529243415053, 78.13188161162175 17.92542499648666, 78.13194496323541 17.925368602564664, 78.13190907619415 17.925330152163298, 78.13182302053396 17.9252459274746, 78.13174209159394 17.92529243415053))"
857710,Stressed,Paddy,Telangana,Medak,Kulcharam,2023-09-11 0:00:00,2024-05-14 0:00:00,96,56,Lentil,Pea,Transplanting,Flood,Canal,6,97,19,Rabi,"POLYGON ((78.13711892248178 17.93135478076553, 78.1372533157894 17.931337203439195, 78.13724342854333 17.931252246361897, 78.13711086620721 17.931268358911037, 78.13711892248178 17.93135478076553))"
1326644,Healthy,Paddy,Telangana,Medak,Kulcharam,2023-11-23 0:00:00,2024-02-05 0:00:00,93,78,Lentil,Pea,Transplanting,Flood,Canal,6,85,15,Rabi,"POLYGON ((78.1397416060491 17.937697266019047, 78.14009168779866 17.937583745786448, 78.14007411047233 17.937492197211775, 78.139714507671 17.937562506517125, 78.1397416060491 17.937697266019047))"
179243,Healthy,Paddy,Telangana,Medak,Kulcharam,2023-11-15 0:00:00,2024-05-21 0:00:00,85,72,Lentil,Pea,Transplanting,Flood,Canal,4,99,18,Rabi,"POLYGON ((78.14896970237636 17.94784963675624, 78.14919967239595 17.94779177805704, 78.14916085580029 17.947665074829693, 78.14894626594125 17.947733186969252, 78.14896970237636 17.94784963675624))"
627137,Healthy,Paddy,Telangana,Medak,Kulcharam,2023-11-27 0:00:00,2024-05-25 0:00:00,90,66,Lentil,Pea,Transplanting,Flood,Groundwater,4,91,17,Rabi,"POLYGON ((78.15811503879213 17.951537945732753, 78.15831498087923 17.95147056598179, 78.15825712218003 17.95132042631932, 78.15814872866763 17.951104371683087, 78.1580154339429 17.951146850221736, 78.15795098374632 17.951195920257764, 78.15802495499466 17.951347524697425, 78.15811503879213 17.951537945732753))"
1326647,Healthy,Paddy,Telangana,Medak,Kulcharam,2023-05-11 0:00:00,2024-04-15 0:00:00,91,84,Pea,Lentil,Transplanting,Flood,Canal,6,83,15,Rabi,"POLYGON ((78.17254089699516 17.9567986930279, 78.17271740264714 17.956759876432237, 78.17267492410849 17.956622187375928, 78.1726170654093 17.9564881602626, 78.17246692574683 17.95653063880125, 78.17254089699516 17.9567986930279))"
469861,Healthy,Paddy,Telangana,Medak,Kulcharam,2023-12-27 0:00:00,2024-05-22 0:00:00,92,85,Pea,Lentil,Transplanting,Flood,Groundwater,5,80,19,Rabi,"POLYGON ((78.17068355951214 17.970863483652412, 78.17096259956774 17.970720667875916, 78.17089229026239 17.970580781653812, 78.17078243197278 17.970660612010928, 78.17064254575068 17.970771935077735, 78.17068355951214 17.970863483652412))"
830127,Healthy,Paddy,Telangana,Medak,Kulcharam,2023-11-24 0:00:00,2024-02-04 0:00:00,83,84,Pea,Lentil,Transplanting,Flood,Groundwater,6,80,15,Rabi,"POLYGON ((78.20322944400355 17.99304167515893, 78.20350628689337 17.99303874560454, 78.20351946988812 17.992747254942774, 78.20323237355794 17.992756043605944, 78.20322944400355 17.99304167515893))"
81755,Pests,Paddy,Telangana,Medak,Chegunta,2023-03-12 0:00:00,2024-05-28 0:00:00,86,84,Pea,Lentil,Transplanting,Flood,Canal,3,98,16,Rabi,"POLYGON ((78.52999487017487 18.03882914549132, 78.53020140375935 18.038757371408774, 78.53020726286813 18.03864018923319, 78.53017503776984 18.038483458073344, 78.53009886935571 18.03847906374176, 78.5299348143099 18.038498105845292, 78.52995532119063 18.03855523215589, 78.52997729284854 18.038726611087682, 78.52999487017487 18.03882914549132))"
958659,Healthy,Paddy,Telangana,Medak,Chegunta,2023-11-29 0:00:00,2024-04-04 0:00:00,81,74,Pea,Lentil,Transplanting,Flood,Canal,4,90,20,Rabi,"POLYGON ((78.52445801237849 18.037679295393396, 78.5249926560546 18.037594338316097, 78.52498679694581 18.037376086514072, 78.52441260428544 18.037471297031733, 78.52445801237849 18.037679295393396))"
703408,Healthy,Paddy,Telangana,Medak,Chegunta,2023-07-12 0:00:00,2024-04-19 0:00:00,85,75,Pea,Lentil,Transplanting,Flood,Groundwater,5,80,15,Rabi,"POLYGON ((78.53109198829377 18.032778150899574, 78.53122821257288 18.033268851259834, 78.53151091457148 18.033081359778897, 78.53150798501709 18.032997867478795, 78.53148747813637 18.03280451688908, 78.53144060526613 18.03278693956274, 78.53141130972223 18.0327429962469, 78.53140105628187 18.0326858699363, 78.53109198829377 18.032778150899574))"
131410,Healthy,Paddy,Telangana,Medak,Chegunta,2023-12-21 0:00:00,2024-07-04 0:00:00,85,98,Pea,Lentil,Transplanting,Flood,Canal,6,90,18,Rabi,"POLYGON ((78.54131759789068 18.027528389433392, 78.54145968127858 18.027797908437236, 78.54175263671755 18.027597233961547, 78.54171748206487 18.027493234780717, 78.54168672174377 18.027392165154275, 78.54163398976476 18.02733943317526, 78.54131759789068 18.027528389433392))"
931216,Pests,Paddy,Telangana,Medak,Chegunta,2023-12-29 0:00:00,2024-01-04 0:00:00,97,81,Lentil,Pea,Transplanting,Flood,Groundwater,6,92,15,Rabi,"POLYGON ((78.54665378121136 18.023024199559373, 78.54690425811167 18.023295183340412, 78.54704634149957 18.023204367154335, 78.5471488759032 18.023112086191063, 78.54696138442226 18.022918735601348, 78.54691890588362 18.022917270824156, 78.54688375123094 18.022895299166233, 78.54679586459925 18.022824989860883, 78.54665378121136 18.023024199559373))"
892051,Healthy,Paddy,Telangana,Medak,Chegunta,2023-11-13 0:00:00,2024-05-19 0:00:00,99,57,Pea,Lentil,Transplanting,Flood,Canal,4,82,17,Rabi,"POLYGON ((78.54900108666602 18.02376244726556, 78.54918418381537 18.02395506546668, 78.54924790162335 18.023897206767483, 78.54935775991297 18.02377709503751, 78.54933359108925 18.023756588156782, 78.54923691579438 18.023656983307536, 78.54918198664959 18.02357495578463, 78.54916514171184 18.023584476836394, 78.54908824090911 18.023662842416314, 78.54900108666602 18.02376244726556))"
183626,Healthy,Paddy,Telangana,Siddipet,Doultabad,2023-11-26 0:00:00,2024-05-28 0:00:00,87,82,Pea,Lentil,Transplanting,Flood,Groundwater,6,81,15,Rabi,"POLYGON ((78.55357705062262 18.02563370013193, 78.55371181012454 18.025872458814685, 78.55396961091083 18.025746487975933, 78.55390955504585 18.025626376245956, 78.55386121739842 18.025545813500244, 78.55383338663171 18.025482828080868, 78.55367812024906 18.02557510904414, 78.55357705062262 18.02563370013193))"
741404,Diseased,Paddy,Telangana,Siddipet,Doultabad,2023-11-18 0:00:00,2024-04-28 0:00:00,87,55,Lentil,Pea,Transplanting,Flood,Groundwater,6,89,20,Rabi,"POLYGON ((78.55704417824275 18.02825418653344, 78.55710862843931 18.02835379138269, 78.55718626163063 18.028434354128404, 78.5573400632361 18.028591085288248, 78.5574528510801 18.028536888532038, 78.55764034256103 18.028447537123157, 78.55767110288213 18.028397734698533, 78.55746749885205 18.028054976834948, 78.55704417824275 18.02825418653344))"
391860,Healthy,Paddy,Telangana,Siddipet,Doultabad,2023-11-26 0:00:00,2024-05-05 0:00:00,87,65,Lentil,Pea,Transplanting,Flood,Groundwater,4,90,16,Rabi,"POLYGON ((78.56570394101844 18.032406829880717, 78.56569075802368 18.03258699747568, 78.56571858879039 18.032622152128354, 78.56588557339059 18.032632405568716, 78.56630157011392 18.03262947601433, 78.56642461139828 18.032630940791524, 78.56643193528426 18.032487392626432, 78.56645097738779 18.032403900326326, 78.56570394101844 18.032406829880717))"
1331839,Healthy,Paddy,Telangana,Medak,Chegunta,2023-12-21 0:00:00,2024-04-26 0:00:00,87,62,Pea,Lentil,Transplanting,Flood,Canal,6,80,15,Rabi,"POLYGON ((78.55485726589093 18.044574734037962, 78.55491146264714 18.044688986659157, 78.55497151851212 18.04491895667874, 78.55527326261425 18.044810563166326, 78.55540655733898 18.044771014182064, 78.55538751523545 18.04461428302222, 78.55536261402314 18.044423861986896, 78.55485726589093 18.044574734037962))"
229732,Healthy,Paddy,Telangana,Medak,Chegunta,2023-01-12 0:00:00,2024-04-23 0:00:00,80,100,Pea,Lentil,Transplanting,Flood,Canal,6,83,18,Rabi,"POLYGON ((78.54974079914946 18.05039136427854, 78.55008355701304 18.050451420143524, 78.55006012057792 18.050136493046644, 78.55003082503403 18.04997390277802, 78.54969246150203 18.050033958643006, 78.54974079914946 18.05039136427854))"
1331841,Healthy,Paddy,Telangana,Medak,Ramayampet,2023-12-16 0:00:00,2024-05-15 0:00:00,84,70,Pea,Lentil,Transplanting,Flood,Canal,5,88,20,Rabi,"POLYGON ((78.49062825067598 18.119853296021972, 78.49079816483058 18.119781521939426, 78.49074250329718 18.119528115484727, 78.49053450493552 18.119604283898855, 78.49062825067598 18.119853296021972))"
891697,Healthy,Paddy,Telangana,Medak,Ramayampet,2023-06-12 0:00:00,2024-04-15 0:00:00,92,78,Lentil,Pea,Transplanting,Flood,Canal,4,88,19,Rabi,"POLYGON ((78.48184544661596 18.122319248429417, 78.48202268465654 18.122272375559184, 78.48198460044948 18.122162517269572, 78.48195676968278 18.12206730675191, 78.4818073624089 18.122105390958975, 78.48184544661596 18.122319248429417))"
529921,Healthy,Paddy,Telangana,Medak,Ramayampet,2023-07-12 0:00:00,2024-01-05 0:00:00,99,100,Pea,Lentil,Transplanting,Flood,Canal,5,94,16,Rabi,"POLYGON ((78.46945855826814 18.12462700489983, 78.46959771210165 18.124585991138375, 78.46966509185262 18.124502498838268, 78.46957281088935 18.124212472953698, 78.4695259380191 18.124153881865904, 78.46932379876623 18.124202219513336, 78.46932233398903 18.12427985270466, 78.46945855826814 18.12462700489983))"
283618,Healthy,Cotton,Telangana,Medak,Shankarampet_A,2023-10-30 0:00:00,2024-03-17 0:00:00,66,94,Sorghum,Maize,Broadcasting,Sprinkler,Canal,5,43,15,Rabi,"POLYGON ((77.91489977142406 18.06642847739589, 77.91504624914354 18.06636256242212, 77.91490709531004 18.06607546609194, 77.91484264511347 18.065987579460252, 77.91470056172557 18.06600808634098, 77.91478405402567 18.066182394827162, 77.91489977142406 18.06642847739589))"
700907,Healthy,Cotton,Telangana,Medak,Shankarampet_A,2023-10-21 0:00:00,2024-02-19 0:00:00,65,101,Maize,Sorghum,Drilling,Sprinkler,Canal,2,48,13,Rabi,"POLYGON ((77.92009387135683 18.06607253653755, 77.92022496891576 18.066065212651576, 77.92017370171395 18.065667525643185, 77.92005212520678 18.065687300135316, 77.92007995597348 18.065964875413734, 77.92009387135683 18.06607253653755))"
393947,Healthy,Cotton,Telangana,Medak,Shankarampet_A,2023-12-14 0:00:00,2024-03-27 0:00:00,62,87,Sorghum,Maize,Seed Drilling,Drip,Canal,4,56,13,Rabi,"POLYGON ((77.92899019564952 18.074009431767593, 77.9296434862784 18.07377946174801, 77.92959075429938 18.07360222370744, 77.92892867500733 18.073826334618243, 77.92899019564952 18.074009431767593))"
293876,Healthy,Cotton,Telangana,Medak,Shankarampet_A,2023-10-22 0:00:00,2024-09-02 0:00:00,89,67,Maize,Sorghum,Broadcasting,Drip,Canal,6,47,14,Rabi,"POLYGON ((77.93074646350611 18.07720118127507, 77.93151986586496 18.076862817743066, 77.931452486114 18.076643101163846, 77.93065271776564 18.077001971576575, 77.93074646350611 18.07720118127507))"
430185,Healthy,Cotton,Telangana,Medak,Shankarampet_A,2023-12-27 0:00:00,2024-02-25 0:00:00,72,99,Sorghum,Maize,Broadcasting,Sprinkler,Canal,2,47,11,Rabi,"POLYGON ((77.92576915059814 18.077814922919707, 77.92611630279332 18.077746078391552, 77.92597128985103 18.077138195855706, 77.92567833441207 18.077240730259344, 77.92576915059814 18.077814922919707))"
1326675,Healthy,Cotton,Telangana,Medak,Shankarampet_A,2023-12-21 0:00:00,2024-02-20 0:00:00,66,102,Maize,Sorghum,Drilling,Sprinkler,Groundwater,4,53,13,Rabi,"POLYGON ((77.9205398960127 18.08408270453628, 77.92127667894168 18.083846875407914, 77.92110969434148 18.08355099041456, 77.92044615027223 18.08380293209207, 77.9205398960127 18.08408270453628))"
1326676,Healthy,Cotton,Telangana,Medak,Shankarampet_A,2023-12-23 0:00:00,2024-03-18 0:00:00,64,90,Sorghum,Maize,Seed Drilling,Sprinkler,Groundwater,3,53,14,Rabi,"POLYGON ((77.9149305317452 18.087244426111255, 77.91520590985782 18.087207806681384, 77.91533627502817 18.087153609925178, 77.9152439940649 18.087010061760086, 77.91516343131917 18.087024709532034, 77.91489830664692 18.087049610744344, 77.9149305317452 18.087244426111255))"
1326677,Healthy,Cotton,Telangana,Medak,Shankarampet_A,2023-01-12 0:00:00,2024-02-19 0:00:00,82,116,Sorghum,Maize,Broadcasting,Drip,Groundwater,3,50,13,Rabi,"POLYGON ((77.9103018358096 18.06945031274877, 77.91063726978722 18.069341919236354, 77.9105845378082 18.0691324560975, 77.9102476390534 18.069229131392355, 77.9103018358096 18.06945031274877))"
1326678,Healthy,Cotton,Telangana,Medak,Shankarampet_A,2023-11-21 0:00:00,2024-09-02 0:00:00,77,91,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,3,58,13,Rabi,"POLYGON ((77.9123613125455 18.06280754817033, 77.91296626552696 18.062598085031475, 77.91290035055319 18.062406199218955, 77.9123056510121 18.062603944140253, 77.9123613125455 18.06280754817033))"
1326679,Healthy,Cotton,Telangana,Medak,Shankarampet_A,2023-10-16 0:00:00,2024-03-14 0:00:00,81,101,Sorghum,Maize,Broadcasting,Sprinkler,Groundwater,3,54,15,Rabi,"POLYGON ((77.9058130260961 18.054757132707692, 77.90618800905797 18.05454107807146, 77.90616676978865 18.054460515325744, 77.90577567427763 18.05469268251112, 77.9058130260961 18.054757132707692))"
1326680,Healthy,Cotton,Telangana,Medak,Shankarampet_A,2023-10-29 0:00:00,2024-02-29 0:00:00,89,108,Sorghum,Maize,Seed Drilling,Sprinkler,Groundwater,3,55,15,Rabi,"POLYGON ((77.94001996792632 18.02646276402426, 77.94059123103229 18.026404172936466, 77.9406468925657 18.026073133290442, 77.94057658326034 18.026096569725556, 77.93994672906658 18.026196174574803, 77.94001996792632 18.02646276402426))"
1326681,Healthy,Cotton,Telangana,Medak,Shankarampet_A,2023-10-21 0:00:00,2024-05-02 0:00:00,67,81,Maize,Sorghum,Drilling,Sprinkler,Groundwater,5,44,13,Rabi,"POLYGON ((77.93996137683853 18.025150323657716, 77.94020452985286 18.025071225689196, 77.94010785455801 18.024338837091793, 77.93983833555417 18.024391569070808, 77.93987934931562 18.024576130997353, 77.93996137683853 18.025150323657716))"
1331842,Healthy,Cotton,Telangana,Medak,Shankarampet_A,2023-05-10 0:00:00,2024-03-03 0:00:00,76,109,Maize,Sorghum,Seed Drilling,Drip,Groundwater,3,43,12,Rabi,"POLYGON ((77.94053117516731 18.024076641973924, 77.94105995973463 18.023924305145663, 77.94099257998367 18.023669433913767, 77.94093545367308 18.02343946389418, 77.94046965452513 18.02356982906452, 77.940506273955 18.023912586928105, 77.94053117516731 18.024076641973924))"
1326682,Healthy,Cotton,Telangana,Medak,Shankarampet_A,2023-02-12 0:00:00,2024-12-03 0:00:00,79,68,Sorghum,Maize,Drilling,Sprinkler,Groundwater,5,55,15,Rabi,"POLYGON ((77.94346072955692 18.023336929490547, 77.9435749821781 18.02330763394665, 77.94379176920295 18.023257831522027, 77.94379909308891 18.022976594300626, 77.94367019269578 18.022967805637457, 77.94345047611655 18.022973664746235, 77.9433552655989 18.022969270414652, 77.94341239190949 18.023171409667533, 77.94346072955692 18.023336929490547))"
1326683,Diseased,Cotton,Telangana,Medak,Shankarampet_A,2023-03-10 0:00:00,2024-11-03 0:00:00,86,91,Sorghum,Maize,Drilling,Sprinkler,Canal,2,41,11,Rabi,"POLYGON ((77.95995997987923 18.020977173429717, 77.96017676690407 18.020909793678758, 77.96048729966937 18.020789681948784, 77.96018555556724 18.02029458725694, 77.9600537256197 18.020397121660576, 77.95988967057389 18.020555317597616, 77.95995997987923 18.020977173429717))"
1326684,Healthy,Cotton,Telangana,Medak,Shankarampet_A,2023-11-15 0:00:00,2024-10-02 0:00:00,60,110,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,2,51,14,Rabi,"POLYGON ((77.97172360553067 18.04817515638285, 77.97201363141525 18.04811363574067, 77.97195504032746 18.047852905399996, 77.97167087355166 18.04786169406316, 77.97172360553067 18.04817515638285))"
1326685,Healthy,Cotton,Telangana,Medak,Shankarampet_A,2023-12-10 0:00:00,2024-02-23 0:00:00,73,65,Sorghum,Maize,Seed Drilling,Drip,Groundwater,2,54,14,Rabi,"POLYGON ((77.96872374183569 18.05261343128311, 77.96873838960764 18.052800922764042, 77.96873253049885 18.052944470929134, 77.96906942925366 18.052938611820355, 77.96941511667164 18.052938611820355, 77.96991900002665 18.052783345437707, 77.96978717007912 18.052431798910952, 77.96947370775942 18.052575347076043, 77.96911044301511 18.052654445044563, 77.96872374183569 18.05261343128311))"
1326687,Healthy,Cotton,Telangana,Medak,Shankarampet_A,2023-03-10 0:00:00,2024-03-14 0:00:00,69,107,Sorghum,Maize,Drilling,Sprinkler,Canal,2,40,11,Rabi,"POLYGON ((77.94426489223689 18.079445219937526, 77.94470871972692 18.079308995658412, 77.94466477641107 18.07899406856153, 77.94460911487766 18.078806577080595, 77.94410083719107 18.07895744913166, 77.94421362503508 18.07927530578293, 77.94426489223689 18.079445219937526))"
1326688,Healthy,Cotton,Telangana,Medak,Shankarampet_A,2023-06-10 0:00:00,2024-02-19 0:00:00,71,118,Sorghum,Maize,Broadcasting,Sprinkler,Canal,4,47,11,Rabi,"POLYGON ((77.9475401340445 18.08281127793119, 77.9477950052764 18.082773193724126, 77.94789753968004 18.081815229438725, 77.94763387978497 18.081865031863348, 77.94760751379546 18.08215505774792, 77.9475401340445 18.08281127793119))"
852685,Healthy,Cotton,Telangana,Medak,Kulcharam,2023-09-10 0:00:00,2024-02-19 0:00:00,73,62,Sorghum,Maize,Seed Drilling,Drip,Groundwater,4,59,10,Rabi,"POLYGON ((78.09340630904612 17.910220243010407, 78.09406252922939 17.910105990389212, 78.09404202234866 17.90954937505519, 78.09331549286004 17.909648979904436, 78.09340630904612 17.910220243010407))"
1326691,Healthy,Cotton,Telangana,Medak,Kulcharam,2023-10-28 0:00:00,2024-03-15 0:00:00,89,94,Sorghum,Maize,Drilling,Sprinkler,Groundwater,6,43,14,Rabi,"POLYGON ((78.09357036409195 17.90687762145187, 78.09440528709298 17.906772157493844, 78.09440821664738 17.906095430429843, 78.09352349122172 17.906262415030053, 78.09357036409195 17.90687762145187))"
1326692,Healthy,Cotton,Telangana,Medak,Chilipched,2023-12-30 0:00:00,2024-03-16 0:00:00,86,74,Sorghum,Maize,Seed Drilling,Drip,Groundwater,5,56,10,Rabi,"POLYGON ((78.13539268255799 17.895522668637756, 78.13588191814107 17.895396697799004, 78.13584383393399 17.895184305105758, 78.13549228740725 17.89524582574794, 78.13530333114912 17.895311740721706, 78.13539268255799 17.895522668637756))"
